function,ncalls,tottime,cumtime
_interpolate.py:282:__init__,1,4.3626000000000005e-05,0.0018815000000000001
_interpolate.py:559:_check_bounds,1,1.0418000000000001e-05,1.425e-05
blas.py:270:find_best_blas_type,1,5.0410000000000005e-06,6.4170000000000006e-06
blas.py:337:_get_funcs,1,6.667000000000001e-06,1.4209e-05
_pocketfft.py:58:_raw_fft,7,0.007834453,0.007837833
base_flare_detector.py:218:reestimate_errors,1,0.011584808,0.12612575
base_flare_detector.py:162:apply_gap_correction,1,0.000130333,0.000258417
base_flare_detector.py:185:lowpass,2,0.00013496,0.006265667000000001
base_flare_detector.py:437:_get_star_intensity_ratio,1,7.667000000000001e-06,3.3417e-05
base_flare_detector.py:506:rotation_period,1,2.6459000000000002e-05,0.004888875
base_flare_detector.py:253:flaredetect,1,3.129e-05,0.0013507500000000002
base_flare_detector.py:196:detrend_flux,1,0.000139208,0.008667709000000001
base_flare_detector.py:459:flare_energy,1,5.84e-07,6.67e-07
base_flare_detector.py:474:flux_diff,1,5.500000000000001e-06,0.001775625
base_flare_detector.py:315:flaredetect_check,1,5.251e-06,6.458000000000001e-06
parse.py:469:urlsplit,2,1.0793e-05,1.5625e-05
parse.py:421:_checknetloc,2,2.5000000000000004e-07,2.5000000000000004e-07
fromnumeric.py:69:_wrapreduction,6,7.5e-06,5.7125000000000006e-05
_ufunc_config.py:446:__enter__,2,3.041e-06,5.75e-06
fromnumeric.py:2241:clip,3,3.541e-06,3.9917000000000004e-05
_methods.py:75:_count_reduce_items,15310,0.00835553,0.009396128
fromnumeric.py:3869:std,15307,0.007226864,0.113727091
_methods.py:220:_std,15307,0.013380796,0.106500227
_methods.py:117:_mean,3,1.9502e-05,3.8375000000000004e-05
_methods.py:98:_clip,3,2.4042e-05,3.0792e-05
numeric.py:2373:isclose,2,6.2538e-05,0.000109208
numeric.py:1482:moveaxis,2,9.75e-06,2.6750000000000003e-05
numeric.py:1420:normalize_axis_tuple,4,9.872000000000001e-06,1.3083000000000002e-05
getlimits.py:698:__init__,6,5.2090000000000004e-06,5.2090000000000004e-06
function_base.py:26:linspace,2,3.5833e-05,6.0209000000000006e-05
_index_tricks_impl.py:344:__getitem__,1,1.7250000000000003e-05,2.6375e-05
_function_base_impl.py:3857:_ureduce,1,3.458e-06,5.8541e-05
_function_base_impl.py:4025:_median,1,8.709e-06,5.475e-05
_stride_tricks_impl.py:340:_broadcast_to,1,1.15e-05,1.4000000000000001e-05
_function_base_impl.py:1391:diff,6,8.8793e-05,9.3917e-05
_npyio_impl.py:1131:loadtxt,1,8.251000000000001e-06,0.0012375420000000001
_npyio_impl.py:874:_read,1,1.9459e-05,0.001228583
_datasource.py:101:_load,6,3.958e-06,3.958e-06
_utils_impl.py:645:_median_nancheck,1,4.542e-06,9.667e-06
_datasource.py:340:_findfile,1,3.7930000000000004e-06,6.3292e-05
_datasource.py:413:_sanitize_relative_path,2,6.54e-06,1e-05
_datasource.py:427:exists,1,7.91e-07,9.458e-06
<frozen posixpath>:72:join,3,6.917e-06,1.0291e-05
<frozen posixpath>:376:abspath,1,3.1670000000000003e-06,0.0008536660000000001
_local.py:257:_parse_path,1,4.542e-06,1.0458e-05
_methods.py:150:_var,15307,0.05513896,0.09106209200000001
base_flare_detector.py:521:process_data,1,0.00012866,0.143329709
fast_impl.py:6:lombscargle_fast,1,0.000270251,0.004639417000000001
_bsplines.py:1369:make_interp_spline,1,0.001033751,0.0016615830000000001
_bsplines.py:473:__call__,1,4.415e-06,0.00030658300000000003
